,galaxy_id,flux_75,flux_25,vmed_75,vmed_25,W80_75,W80_25,mean_gauss,is_AGN
29,8319-12705,0.521730041238,0.521730041238,-23.8046710977,-23.8046710977,254.010135513,254.010135513,1.12643678161,1.0
30,8320-3704,1.41512474312,1.41512474312,-2.63695728922,-2.63695728922,259.214668301,259.214668301,1.20424836601,1.0
31,8325-3704,0.572716804723,0.572716804723,-1.65493959555,-1.65493959555,264.174985399,264.174985399,1.22568093385,1.0
32,8329-6102,3.90802293651,3.90802293651,60.0049536637,60.0049536637,416.823467077,416.823467077,1.35336538462,1.0
33,8332-6103,0.27363356611,0.27363356611,8.57114261863,8.57114261863,300.721978001,300.721978001,1.19321148825,1.0
34,8341-12704,1.48997380731,1.48997380731,74.7512612072,74.7512612072,285.261184824,285.261184824,1.20354315869,1.0
35,8440-12705,0.529785293136,0.529785293136,46.3254990242,46.3254990242,255.215609403,255.215609403,1.1711026616,1.0
36,8453-3702,0.288380219115,0.288380219115,19.9608139834,19.9608139834,222.460537609,222.460537609,1.24546952224,1.0
37,8455-12702,1.19615001344,1.19615001344,14.1880518553,14.1880518553,330.142739366,330.142739366,1.23655913978,1.0
38,8456-6102,0.442159921346,0.442159921346,5.75818783042,5.75818783042,386.885828498,386.885828498,1.28634361233,1.0
39,8464-6101,12.5397766855,12.5397766855,-58.9417292208,-58.9417292208,325.556586945,325.556586945,1.93243243243,1.0
40,8465-12704,0.775576949243,0.775576949243,16.3299131447,16.3299131447,243.820944515,243.820944515,1.19453924915,1.0
41,8466-3704,11.8682567896,11.8682567896,60.3305897516,60.3305897516,426.781556299,426.781556299,1.98305084746,1.0
